name,address,website,normal_score
Steinheil 16,"Steinheilstr. 16, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d718363,4.5
Tantris,"Johann-Fichte-Str. 7, 80805 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d718375,4.5
The Victorian House,"Frauenstr. 14 Muenchen, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d718381,3.5
Cafe Jasmin,"Steinheilstr. 20, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7186350,4.0
DuFu Bun,"Volkartstr. 26, 80634 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7186370,4.5
Vapiano,"Theatinerstr. 15, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d718834,3.5
Vinaiolo,"Steinstr. 42, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d718838,4.0
Schneider Brauhaus,"Tal 7, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d718846,4.0
Weichandhof,"Betzenweg 81, 81247 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d718847,4.0
Weinhaus Neuner,"Herzogspitalstr. 8, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d718850,4.0
Fraunhofer,"Fraunhoferstr. 9, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d718857,3.5
Wirtshaus In Der Au,"Lilienstr. 51, 81669 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d718858,4.5
Restaurant Zauberberg München,"Hedwigstr. 14, 80636 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d718867,5.0
Lollo Rosso,"Woerthstr. 11, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7190488,4.5
Bella Italia,"Weissenburger Str. 2, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7191059,3.5
Pizzazza,"Nymphenburger Str. 180, 80634 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7193646,4.0
Latteria Svizzera,"Denninger Str. 15, 81679 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7194546,3.5
DIE KÜCHE IM KRAFTWERK,"Drygalski-Allee 25, 81477 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7209425,4.0
Horst Esskultur-Bar,"Theresienstr. 35a, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7211474,4.0
Wein Feldmann,"Elvirastr. 11, 80636 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7213931,4.5
Starbucks,"Bayerstrasse 10A Munich Main Station II, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7214602,3.5
Ristorante la Via,"Spiegelstr. 11, 81241 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7222376,4.0
Restaurant Stefans,"Adolf-Kolping-Str. 14, 80336 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7224343,4.5
Grand Cafe Bar & Grill,"Lindwurmstrasse 48, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7228446,4.0
Nam's Sushi,"Hohenzollernstr. 61, 80796 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7228451,4.5
Wirtshaus Richel's,"Richelstr. 10, 80634 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7230592,4.0
Taverne Zur Schandgeige,"Elisabethstr. 36, 80796 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7234137,3.5
Caffe Vergnano Coffee Shop 1882,"Neuhauser Str. 18, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7248184,3.5
GYOZABAR,"Augustenstr. 47a, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7251859,4.0
Sulaimania Restaurant,"Schillerstr. 30, 80336 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7255640,4.5
Restaurant Sindbad,"Schwanthalerstr. 2, 80336 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7255688,3.5
Zum Metzger Rudi,"Joseph-Dollinger-Bogen 16, 80807 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7259652,4.5
Ferdings,"Klenzestr. 43, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7260179,4.5
Lezizel Manti - Munich City,"Corneliusstr. 6, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7283184,4.0
Jones - K's Original American Diner,"Karlstr. 56 Tram 20 und Tram 22 fahren direkt vor die Tür, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7284282,4.5
Cafe Gollier,"Gollierstrasse 36, 80339 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7284565,4.5
So. Cal Drink & Dine,"Occamstr. 7, 80802 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7284832,4.0
Luiginos Bio Feinkost,"Viktualienmarkt Abt Iii - Stand II, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7285714,5.0
Giesinger Braustüberl,"Martin-Luther-Str. 2, 81539 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7285988,4.0
Fiedler und Fuchs,"Vossstr. 15, 81543 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7286143,3.5
Sofra Türkische Esskultur,"Rosenheimer Str. 10, 81669 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7302708,3.5
Restaurant Juli,"Schlossschmidstr. 5, 80639 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7304313,3.0
Ola kala,"Kaiserstr. 65, 80801 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7307377,4.5
Irodion,"Friedrich-Hebbel-Str. 18, 81369 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7332833,4.5
Die Waldmeister,"Barer Str. 74, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7333178,3.5
Gotterspeise Chocolaterie & Cafe,"Jahnstr. 30, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7337127,4.5
Mueller Bistro & Café,"Sonnenstr. 9, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7337360,4.5
Grillin Me Softly,"Barer Str. 34, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7342193,4.5
TURKITCH Kofte & Kebap,"Humboldtstr. 20, 81543 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7342940,4.5
Asia Bistro Minh,"Amalienstr. 37, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7342961,4.5
Wuid Barwirtschaft,"Humboldtstr. 20, 81543 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7345220,4.5
Westends Best Doner Kebap,"Trappentreustr. 17, 80339 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7347381,4.5
Segafredo Zanetti ValleUno,"Tal 1, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7347512,3.0
Pho - Flavour of Vietnam,"Nymphenburger Str. 70, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7349318,4.0
La Forchetta,"Grete-Mosheim-Str. 15, 80636 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7350716,4.0
Sushi Sakura,"Muellerstr. 33, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7355628,4.0
Asiagourmet,"Bayerstr. 10a, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7361612,4.0
Kreta Psiloritis II,"Sandstr. 45, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7372496,4.5
Restaurant Ebert,"Regerplatz 3, 81541 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7374544,5.0
Bistro Fohn,"Rosenkavalierplatz 12, 81925 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7376067,4.0
Belvivere,"Milchstr. 10, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7378440,4.0
Gasthaus Zum Maibaum,"Georg-Wopfner-Str. 17, 80939 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7383820,4.5
Viet Village,"Bodenstedtstr. 58, 81241 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7393411,4.0
Aquamarina Espresso Bar,"Pappenheimstr. 3, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d742659,4.5
Asam Schloessl,"Maria-Einsiedel-Str. 45, 81379 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d742660,4.0
Aubinger's Zwicklwirt,"Marzellgasse 1, 81245 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d742661,4.0
Berni's Pizzeria,"Petersplatz 8, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d742664,4.0
Blue Nile 1,"Siegesstr. 22a, 80802 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d742666,3.5
Blue Nile,"Viktor-Scheffel-Str. 22, 80803 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d742667,4.0
Bong-Hong,"Boschetsrieder Str. 140, 81379 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d742669,
Cafe Ignaz,"Georgenstr. 67, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d742671,3.5
Centro Espanol,"Daiserstr. 20, 81371 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d742674,4.0
Deeba,"Barer Str. 42, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d742676,4.5
Dehbaschi,"Dachauer Str. 36, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d742677,4.0
Einkehr zur Schwaige,"Forst-Kasten-Allee 114, 81475 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d742678,3.5
El Espanol - Der Spanier,"Pariser Str. 46, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d742679,4.0
Hofbrauhaus,"Platzl 9, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d742684,4.0
Iskender,"Gustav-Heinemann-Ring 125, 81739 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d742687,1.0
KOFTE HAYAT Restaurants,"Rosenheimer Str. 143, 81671 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d742688,
La Vecchia Masseria,"Mathildenstr. 3, 80336 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d742691,3.5
Los Faroles,"Nordendstr. 26, 80801 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d742693,4.0
Abyssinia Restaurant Teff,"Dachauer Str. 189, 80637 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7599480,3.5
HANS IM GLUECK Burgergrill & Bar,"Goetheplatz 2, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7599521,3.5
Kismet,"Loewengrube 10, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7608880,3.5
Cafe bianconero,"Oberanger 43 Close to Sendlinger Tor, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7609692,4.5
Grey's München,"Baaderstr. 1, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7610237,4.0
Cafe & Baeckerei Mauerer,"Landwehrstrasse 31 Corner Schillerstrasse, 80336 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7610248,3.5
Thi Minh Vietnam,"Willy-Brandt-Platz 5 Riem Arcaden, 81829 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7612933,3.5
Nordsee,"Willy-Brandt-Platz 5, 81829 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7616037,3.5
Quan Sen,"Joseph Fields Road 53, 81241 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7617636,3.0
wein16,"Tengstr. 16, 80798 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7647437,
Pizza de Leonardo,"Verdistr. 112, 81247 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7652400,4.5
Trattoria Teutonia - Saponara Teotonico GbR,"Schwere-Reiter-Str. 13, 80637 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7680751,4.5
Pepenero,"Thierschplatz 6, 80538 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7691249,3.5
Kashmir Inn - Indisches Restaurant,"Rosenheimer Str. 4, 81669 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7691417,4.5
Bierstube,"Helene-Mayer-Ring 9, 80809 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7702870,4.5
Brotmanufaktur Schmidt,"Oettingenstr. 44, 80538 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7705256,4.0
Long Food,"Willy-Brandt-Platz 5, 81829 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7711825,2.0
Asia Cuisine,"Buttermelcherstr. 2a, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7716615,4.5
Gaststatte Tannenhof,"Caracciolastr. 34, 80935 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7716644,4.0
Sun City,"Erhardstrasse, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7725210,4.5
Zottl,"Rindermarkt 1, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7730107,4.0
Osteria,"Grusonstr. 20, 80939 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7733438,4.0
Schwarzreiter Tagesbar & Restaurant,"Maximilianstr. 17, 80539 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7736677,4.5
Burger & Lobster Bank,"Prannerstr. 11, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7740940,3.5
Lebkuchen Schmidt,"Westenriederstr. 6, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7747545,4.5
Lo Studente,"Schellingstr. 30, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d776454,4.0
Ned Kelly's,"Frauenplatz 11, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d776786,4.0
MilchHaeusl,"Koniginstr. 6 80539 Munich, 80539 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d777362,4.0
Feinkost Marziale,"Bahnhofplatz 7, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7784886,4.0
Raw-Munich Bar,"Schleissheimer Str. 28, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7789676,4.5
EMIL im blauen Haus,"Schellingstr. 143 Ecke Schleissheimerstr, 80798 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7799482,4.0
Barfly&Kitchen,"Sternstr. 21, 80538 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7799959,5.0
Bar Roma,"Tal 9, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7803355,4.0
HANS IM GLUECK Burgergrill & Bar,"Regerplatz 2, 81541 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7804852,4.5
Franziskanergarten,"Friedenspromenade 45, 81827 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d780512,4.0
Joon,"Theresienstr. 114, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7806872,4.5
Sparkling Bistro,"Amalienstr. 89 Eingang Tuerkenstrasse, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7810108,5.0
Caffefee,"Unterer Anger 4 Ecke Blumenstrasse 28b, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7813737,5.0
Fujikaiten,"Muenchener Freiheit 4, 80802 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d781783,3.0
Sushi & Soul,"Klenzestr. 71, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d781784,3.5
Stenz,"Lindwurmstr. 122, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7832224,4.0
Hofbrau Obermenzing,"Verdistr. 125, 81247 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7834847,4.0
Liebighof Inh. Vasile Pop,"Liebigstr. 14 Deutschland, 80538 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d784264,4.5
Nage und Sauge,"Mariannenstr. 2, 80538 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d784909,4.0
The Keg Bar,"Trautenwolfstr. 1, 80802 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7852024,4.5
Cocktail House,"Feilitzschstr. 25, 80802 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d785273,3.5
Trattoria Da Paolo,"Schmied-Kochel-Str. 6, 81371 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d785287,4.5
Salotto,"St.-Anna-Str. 11, 80538 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d785352,3.5
Kun-Tuk,"Amalienstr. 81, 80799 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d785449,4.0
Tokami,"Theresienstr. 54, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d785566,4.0
Arabesk,"Kaulbachstr. 86, 80802 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d786848,3.0
Bacio,"Westenriederstr., 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d787838,4.0
Starbucks,"Sendlinger Str. 27, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d788246,3.5
Bar Centrale,"Ledererstr. 23, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d788423,4.5
Vecchia Lanterna,"St. Anna Street 31, 80538 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7886703,4.0
Natraj,"Nymphenburger Str. 26, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d788844,4.0
Flex,"Ringseisstr. 11a, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d789034,4.5
Butterbrot,"Feilitzschstr. 31, 80802 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d789240,4.5
Storia,"Karlstr. 47A Ecke Dachauerstrasse, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7895351,4.0
Yum - Thai Kitchen & Bar,"Utzschneiderstr. 6, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d790233,4.5
Tambosi,"Odeonsplatz 18, 80539 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d790344,2.5
Brasserie Tresznjewski,"Theresienstr. 72, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d790345,3.5
Cafe Huller,"Eduard-Schmid-Str. 8, 81541 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d790386,4.5
HANS IM GLUECK Burgergrill & Bar,"Sonnenstr. 24-26, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7906348,4.0
Backerei Konditorei Vinzenz Zottl,"Adi-Maislinger. Str 121, Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7912398,4.0
Kim&Co Weinbar Und Restaurant,"Johannisplatz 11, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7933955,4.5
HANS IM GLUECK Burgergrill & Bar,"Arabellastrasse 17, 81925 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7934174,4.0
Henry's Deli,"Prielmayerstr. 3, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7942082,4.0
CyClo,"Theresienstr. 70, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d794629,4.0
Baal,"Kreittmayrstr. 26 U1 Stiglmaierplatz, Tram 20/21/22 Sandstrasse, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d796133,4.0
Lucaffe,"Augustenstrasse 80, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d796141,4.5
M.C. Mueller,"Müllerstraße, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d796195,3.5
Saffer's Fattoria,"Deisenhofener Str. 80 Kellergeschoss, 81539 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7972504,4.5
Shoya,"Orlandostr. 5, 80331 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d797523,3.5
Benko Bar,"Schleissheimer Str. 43, 80797 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7982906,5.0
Brot & Feinbäckerei Neulinger,"Woerthstr. 17, 81667 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7986118,3.5
Il Piccolo Principe,"Kapuzinerstr. 48, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d799154,4.5
Siamo,"Leopoldstr. 60, 80802 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7991982,3.5
Clevinci Restaurant,"Dachauer Str. 115, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7993055,4.5
Vesperia,"Schmellerstr. 4, 80337 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7993372,4.5
Hamburgerei ZWEI,"Einsteinstr. 106 Max-Weber-Platz in Haidhausen, 81675 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7998389,4.0
Taverna Anemos,"Willibaldstr. 24, 80689 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7999065,4.5
Le BerLu,"Wittelsbacherstr. 16, 80469 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d7999786,4.5
Goa,"Thierschstrasse 8, 80538 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d801308,4.0
vi vadi OTTANTANOVE,"Bayerstr. 89 Corner Hermann-Lingg-Strasse, 80335 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d8015057,4.5
Grand Caviar GmbH,"Odeonsplatz 18, 80539 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d8018825,4.0
Schlossschanke Blutenburg,"Seldweg 15, 81247 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d8025337,4.0
Burger House,"Schleissheimer Str. 234, 80797 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d8037030,3.5
Yee Chino Restaurant,"Helene-Weber-Allee 19, 80637 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d803870,4.5
Cent Sushi,"Schneckenburgerstr. 31, 81675 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d804007,4.5
Dionysos Obermenzing,"Pippinger Str. 105 Obermenzing, 81247 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d8042094,4.5
Trader Vic's,"Promenadeplatz 2-6, 80333 Munich, Bavaria Germany",https://www.tripadvisor.com/g187309-d804350,4.0
